SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.166996716,4,0,0.615627966,3160.0,12,0,1,0,0.0
0,0.020644495,8,0,0.067350866,1558.0,9,0,0,0,1.0
0,0.013510955,6,0,0.22883820600000002,6532.0,11,0,2,0,0.0
0,0.605744881,5,2,0.49505009899999997,16666.0,45,0,4,2,2.0
0,0.25670869399999996,3,0,3590.0,0.0,16,0,1,0,0.0
0,0.17739855300000001,8,0,0.303180347,5250.0,6,0,2,0,3.0
0,0.843505216,5,0,0.39682969799999995,7380.0,7,0,2,0,0.0
0,0.800076186,6,3,0.35034723100000004,40750.0,31,0,9,0,2.0
0,0.8163237390000001,7,4,0.43090537799999995,2937.0,12,0,1,0,0.0
1,0.9999998999999999,3,0,0.299435028,2300.0,7,3,0,0,0.0
0,0.9999998999999999,5,0,0.283270109,12916.0,4,0,1,0,1.0
0,0.156535968,5,0,0.021013478,20700.0,3,0,0,0,2.0
0,0.21957896899999998,3,0,0.167715661,2700.0,7,0,0,0,0.0
0,0.0022853879999999997,4,0,0.007665389,6000.0,9,0,0,0,3.0
0,0.7745408490000001,5,0,0.47319148899999997,9399.0,8,0,2,0,1.0
0,0.950939875,5,3,0.157214645,13929.0,7,1,1,0,0.0
0,0.165441728,6,0,0.17557193899999998,13156.0,7,0,1,0,1.0
0,0.111111111,4,0,0.175582188,10262.0,6,0,1,0,0.0
0,0.665132519,4,4,0.324540463,8377.0,5,0,1,0,1.0
0,0.782100059,6,1,0.944142578,9201.0,16,0,4,0,1.0
0,0.9999998999999999,5,0,0.096390361,10000.0,3,0,1,0,3.0
1,0.556387748,3,0,0.328483085,2748.0,6,0,0,0,0.0
0,0.0,6,0,0.06782203,6000.0,7,0,0,0,0.0
0,0.24706716,5,0,0.374417968,3650.0,5,0,2,0,2.0
0,0.081409263,6,0,0.270997104,4833.0,13,0,1,0,0.0
0,0.462280743,5,0,0.23469837100000002,9083.0,6,0,1,0,2.0
0,0.285648318,5,0,0.562682766,10600.0,16,0,3,0,3.0
0,0.174291208,6,0,0.26402175,9930.0,8,0,1,0,0.0
0,0.07375926599999999,4,0,0.288536917,12500.0,11,0,3,0,0.0
0,0.262434057,5,0,1.8059950040000001,1200.0,12,0,1,0,0.0
0,0.99806514,4,4,0.021941397,7200.0,12,2,0,1,0.0
0,0.041004228999999996,2,1,0.316184191,6666.0,12,0,1,0,0.0
0,0.17099651,5,0,0.41820550100000004,13050.0,12,0,3,0,0.0
0,0.7740324590000001,2,0,0.35828877,1308.0,3,2,0,0,0.0
0,0.073650093,5,0,0.022762227000000003,3250.0,3,0,0,0,0.0
0,0.21747041399999997,6,0,0.29845904300000003,3698.0,12,0,0,0,0.0
0,0.374003473,4,0,0.8416959820000001,5400.0,10,0,1,0,2.0
0,0.21470731199999998,3,0,11.05197401,2000.0,4,0,1,0,1.0
0,904.0,3,0,0.00779844,5000.0,3,0,0,0,0.0
0,0.522435722,3,0,0.48503670200000004,7083.0,8,0,2,0,0.0
0,0.02598399,6,0,0.085702043,7000.0,8,0,1,0,1.0
0,0.037825686000000004,6,0,0.05068116,14166.0,17,0,0,0,0.0
0,0.040086087,7,0,0.012370188999999998,6547.0,8,0,0,0,0.0
0,0.9999998999999999,5,0,0.0,6200.0,1,0,0,0,0.0
0,0.122043055,3,0,0.87906047,2000.0,8,0,1,0,3.0
0,0.9999998999999999,5,0,0.170798898,2540.0,2,0,0,0,1.0
1,0.846212995,3,1,0.111351092,4166.0,5,0,0,0,0.0
0,0.420967618,5,0,0.505117045,8500.0,11,0,7,0,0.0
0,0.9999998999999999,2,0,0.0,820.0,1,0,0,0,0.0
0,0.9999998999999999,3,0,0.175274908,3000.0,2,0,0,0,2.0
0,0.0264482,8,0,0.000749906,8000.0,2,0,0,0,1.0
0,0.038780969,6,0,0.39427819799999997,3040.0,10,0,2,0,1.0
0,0.479591279,4,3,0.307735743,7083.0,8,0,1,0,1.0
0,0.15068910000000002,6,1,0.365873271,6217.0,14,0,3,0,2.0
0,0.430254555,5,5,0.205048255,6734.0,6,0,1,1,4.0
0,0.7144569390000001,4,2,1.60215311,4179.0,15,0,3,0,3.0
0,0.9030262090000001,6,0,0.6919408290000001,12370.0,28,0,5,0,0.0
0,0.062149815,4,1,0.135316699,2083.0,4,0,0,0,3.0
0,0.024315278,5,0,0.00679864,5000.0,5,0,0,0,0.0
0,0.000528954,5,0,0.432333577,4100.0,7,0,1,0,1.0
0,0.9999998999999999,4,2,0.047476262000000005,2000.0,4,3,0,0,1.0
0,0.032175362,6,0,0.259630691,12563.0,5,0,1,0,1.0
1,0.73069718,3,1,0.645770513,6300.0,15,0,1,0,2.0
0,0.016178259,4,0,0.590811711,4200.0,9,0,1,0,0.0
0,0.0,7,0,0.251902701,6700.0,7,0,1,0,0.0
0,0.00499975,4,0,0.36876691100000003,7760.0,6,0,2,0,1.0
0,0.191085119,4,0,0.46490052600000004,9700.0,6,0,3,0,5.0
0,0.07713545,4,0,0.41467233299999995,8941.0,4,0,2,0,0.0
0,0.04281429,4,0,0.031147284,6388.0,4,0,0,0,3.0
0,0.8248082440000001,4,0,0.4027463,7500.0,7,0,1,0,2.0
0,0.014567266,4,0,0.25749643,2100.0,7,0,0,0,0.0
0,0.104515515,6,1,0.32682473300000003,4301.0,10,0,1,0,0.0
0,0.232992807,4,0,0.338522427,3789.0,9,0,0,0,0.0
0,0.012673171,6,0,0.228461723,8333.0,16,0,1,0,0.0
0,0.9999998999999999,5,0,0.0,690.0,0,0,0,0,0.0
0,0.9999998999999999,2,0,0.051948052,1000.0,0,0,0,0,0.0
0,0.053760652,6,0,0.11325622,12016.0,8,0,1,0,0.0
0,0.02186774,5,0,0.238811804,5116.0,9,0,2,0,2.0
1,1.000802432,5,1,1.067012218,2700.0,14,0,1,0,0.0
0,0.142450142,6,1,0.184665227,8333.0,7,0,1,0,1.0
0,0.683132885,6,0,0.431646815,9150.0,9,0,1,0,0.0
0,0.0028570609999999997,6,0,0.273340832,2666.0,9,0,0,0,0.0
0,0.455946975,8,2,0.65524136,3500.0,14,0,0,0,0.0
0,0.808845349,5,0,0.45316168100000004,13204.0,14,0,3,0,0.0
0,0.500054221,7,0,0.47092288200000004,4745.0,9,0,1,0,0.0
0,0.018375646000000002,5,0,0.008951528,10500.0,16,0,0,0,0.0
0,0.040692353,4,0,0.265340635,12417.0,8,0,2,0,2.0
0,0.025615312,5,0,0.413643411,3224.0,9,0,0,0,0.0
0,0.540236818,4,0,0.481304031,9600.0,9,0,2,0,3.0
0,0.141638412,5,0,1.425858047,3000.0,9,0,2,0,0.0
0,0.9999998999999999,4,0,0.41798777299999995,9650.0,13,0,4,0,0.0
0,0.18054788,5,0,0.393675527,4363.0,9,0,2,0,0.0
0,0.11992722199999999,7,0,0.128233777,11634.0,9,1,1,0,0.0
0,0.14510852,3,0,0.24635073,5000.0,9,0,1,0,0.0
0,0.278856053,4,0,0.538428547,11657.0,12,0,2,0,1.0
0,0.29516778899999996,5,6,0.542315789,4749.0,13,0,2,0,3.0
0,0.0,8,0,0.09953343699999999,4500.0,4,0,0,0,0.0
0,0.39242722,6,0,0.113362039,14166.0,30,0,0,0,1.0
0,0.479296437,5,0,0.5057151679999999,3236.0,7,0,2,0,0.0
0,0.181645826,5,0,0.24081097899999998,14500.0,23,0,1,0,0.0
0,0.006392716999999999,6,0,0.44902039200000005,2500.0,13,0,1,0,0.0
0,0.8247500190000001,5,0,407.0,0.0,7,1,0,0,0.0
0,0.025761608,4,0,0.143352401,5768.0,5,0,1,0,0.0
0,0.004712213,5,0,0.367106176,4322.0,11,0,1,0,0.0
0,0.031635479,5,0,0.261375523,7647.0,6,0,1,0,1.0
1,0.066530257,6,0,0.130844681,10500.0,15,0,1,1,0.0
0,0.591081784,3,1,0.46027287299999997,4983.0,6,0,1,0,3.0
0,0.259361142,5,0,0.147370526,5000.0,10,0,0,0,0.0
0,0.007043929,6,0,0.319177115,11325.0,10,0,2,0,0.0
0,0.30299667,5,0,0.7389131790000001,1600.0,6,0,1,0,0.0
0,0.39994805899999997,3,0,0.255091474,5793.0,8,0,1,0,1.0
0,0.219952297,6,0,0.104467891,7676.0,6,0,0,0,0.0
1,0.937151835,4,0,0.266933267,4000.0,1,3,0,0,7.0
0,0.004470457,5,0,4.0,0.0,3,0,0,0,0.0
0,0.02005657,8,0,0.002896552,7249.0,2,0,0,0,1.0
0,0.005260641,6,0,0.178626972,4500.0,4,0,1,1,0.0
0,0.00388478,5,0,0.422724724,5350.0,11,0,2,0,0.0
0,0.16823008399999997,6,0,0.242451067,10166.0,2,0,1,0,0.0
0,0.357617313,3,1,0.191968005,6000.0,5,0,1,0,3.0
0,0.152307815,3,0,0.237523992,4167.0,4,0,1,0,0.0
0,0.0,5,0,0.075279421,6083.0,4,0,0,0,0.0
0,0.008860647,6,0,0.0037753659999999996,8475.0,7,0,0,0,0.0
1,0.723697431,4,1,0.43895554,2833.0,11,0,0,0,1.0
0,0.121223434,3,0,0.44593528,3800.0,15,0,1,0,0.0
0,0.085662349,3,0,0.001249844,8000.0,5,0,0,0,0.0
0,0.422342059,3,2,0.34514153299999994,6040.0,10,0,2,0,0.0
0,0.9999998999999999,7,0,0.21189591100000002,2958.0,3,0,0,0,0.0
0,0.110140284,4,1,1.1790525859999998,2300.0,14,0,2,0,2.0
0,0.231831982,4,0,0.192690243,12667.0,6,0,1,0,2.0
0,0.093061434,5,1,0.387947269,11150.0,16,0,3,0,0.0
1,0.901063046,5,1,0.33376351,6198.0,4,0,0,0,0.0
0,0.67265486,3,0,0.35843714600000004,5297.0,5,0,1,0,3.0
0,0.038454945,4,0,0.158378883,7500.0,5,0,0,0,2.0
0,0.0,5,2,0.326921246,10500.0,13,0,2,0,0.0
0,0.052494615,6,0,0.113633199,7180.0,21,0,0,0,0.0
1,0.92094682,3,0,0.61770428,3083.0,10,0,0,0,0.0
0,0.054965045,6,0,0.277018086,6800.0,24,0,2,0,0.0
1,0.14114514,3,1,0.413917217,5000.0,8,0,2,3,2.0
0,0.0,5,0,0.112727273,8249.0,7,0,1,0,0.0
0,0.013137341,3,2,0.37582529200000003,7875.0,12,0,2,0,3.0
0,1.23180593,6,0,1.603221704,2358.0,5,0,2,0,0.0
0,0.984979005,5,0,0.311471646,13066.0,9,0,2,0,1.0
0,0.406931602,5,1,0.299503274,8857.0,5,0,2,0,0.0
0,0.0,3,0,0.221748401,4220.0,2,0,1,0,0.0
0,0.662012461,6,0,0.36037891299999997,7283.0,13,0,2,0,0.0
0,0.051996534000000004,8,0,0.43777777799999995,2249.0,3,0,1,0,0.0
0,0.026856183999999998,5,0,0.135224839,9339.0,5,0,1,0,3.0
0,0.9999998999999999,3,0,0.036701565,8500.0,4,0,0,0,0.0
0,0.03261487,3,0,0.19350704800000001,2340.0,11,0,0,0,0.0
0,0.038289497,4,1,0.465717045,4141.0,7,0,1,0,0.0
0,0.37406803,4,0,0.23729454,5292.0,6,0,0,0,0.0
0,0.9368770759999999,2,0,2.746268657,200.0,2,0,0,0,0.0
0,0.659305994,3,2,0.39141856399999997,3425.0,6,2,0,0,3.0
0,0.799068621,5,0,0.312031417,2800.0,7,0,0,0,0.0
0,0.0,4,1,0.13558263,3200.0,10,0,1,0,1.0
0,0.186403371,5,1,0.34157546299999997,7400.0,5,0,1,0,1.0
0,0.08570691300000001,6,1,0.640924956,4583.0,5,0,2,0,0.0
0,0.6308456379999999,7,0,0.32066847600000004,7000.0,10,0,1,0,1.0
0,0.019257937,5,0,0.23768184,4261.0,8,0,1,0,3.0
0,0.116641399,6,0,0.292227703,7500.0,7,0,2,0,0.0
0,0.526284085,3,0,0.33748056,4500.0,8,0,0,1,3.0
0,0.0,4,0,0.223477874,15750.0,14,0,2,0,2.0
0,1.297523416,5,0,0.356400706,5100.0,7,0,0,0,0.0
0,0.74083847,3,0,0.46449457,2393.0,3,0,0,0,0.0
0,0.020816521,6,0,0.029057889,13214.0,9,0,0,0,1.0
0,0.407887428,3,0,0.172983479,2057.0,4,0,0,0,0.0
0,0.06491024,4,0,0.20450827100000002,5500.0,12,0,1,0,2.0
0,1.00998004,3,1,0.375239923,2083.0,4,1,0,0,0.0
0,0.049660352000000005,7,0,0.243902439,2500.0,6,0,1,0,0.0
1,0.862809376,6,4,0.25054989,5000.0,5,1,0,0,1.0
0,1.003795402,4,0,0.29951963800000003,7077.0,8,0,0,0,3.0
0,0.9999998999999999,2,0,0.132746901,2500.0,1,0,0,0,0.0
0,0.042812700999999995,5,0,0.251052515,4512.0,5,0,2,0,0.0
1,1.122923588,4,1,0.40666505700000005,4140.0,2,1,1,0,1.0
0,0.014712788000000001,8,0,0.66914003,5255.0,19,0,4,0,0.0
0,0.041135429,3,0,0.45784846100000004,7733.0,12,0,1,0,1.0
0,0.332740123,5,0,0.623821765,2333.0,4,0,1,0,2.0
0,0.176658333,4,0,0.259616516,8500.0,13,0,1,0,2.0
0,0.389259189,2,0,0.079900125,800.0,3,0,0,0,2.0
0,0.9052729820000001,6,1,0.266196104,18275.0,8,0,2,0,0.0
0,0.081575044,5,1,0.32433337100000004,8962.0,11,0,2,0,1.0
0,0.327717269,4,0,0.232107708,12700.0,6,0,1,0,3.0
0,1.004999,4,0,0.28194361100000004,5000.0,7,0,1,1,3.0
0,0.057729659,6,0,0.764219577,3023.0,11,0,3,0,2.0
0,0.385876454,5,0,0.018196427,173000.0,5,0,2,0,1.0
0,0.44324454,4,0,0.164553418,25000.0,7,0,1,0,3.0
0,0.06583864,3,0,0.05027339,6583.0,6,0,0,0,0.0
0,0.21972617,6,0,1.4095539959999999,4416.0,13,0,3,0,0.0
0,0.061711483,6,0,0.425267368,11500.0,7,0,2,0,1.0
0,0.33866825799999994,4,0,0.591929612,6591.0,11,0,2,0,0.0
0,0.036959627,5,0,0.322111859,15000.0,14,0,1,0,0.0
0,0.041493458999999996,7,0,0.26325893899999997,4166.0,4,0,2,0,0.0
1,0.905118602,7,2,0.8207908159999999,1567.0,8,0,2,0,0.0
0,0.5778297379999999,5,0,0.365795918,12249.0,13,0,2,0,0.0
0,0.7577289970000001,3,3,0.056063559000000006,6670.0,6,0,1,0,0.0
0,0.06216694,7,0,0.017106373,8300.0,4,0,0,0,0.0
0,0.01729827,6,0,0.158783784,1775.0,2,0,0,0,1.0
0,0.9334456609999999,3,0,0.184732582,6300.0,10,0,0,0,0.0
0,0.08756249699999999,6,0,0.46816364200000005,6501.0,8,0,3,0,0.0
1,0.9999998999999999,6,0,0.016720257,1554.0,1,1,0,0,0.0
0,0.0,5,0,0.272496187,5900.0,6,0,1,0,0.0
0,1.026903481,5,0,0.771076628,6250.0,7,0,3,0,0.0
0,0.453118766,3,0,0.610394537,5271.0,17,0,2,0,2.0
0,0.9999998999999999,3,1,0.489742241,1900.0,6,0,0,0,0.0
0,0.661934491,5,0,0.411614142,6250.0,11,0,1,0,2.0
0,0.191185556,4,0,0.20754178,7000.0,8,0,1,0,2.0
0,0.054877227,4,0,0.39729397299999997,5690.0,8,0,1,0,1.0
0,0.0,4,0,1.377950311,3219.0,10,0,2,0,2.0
0,0.541940435,5,0,0.669126398,4200.0,8,0,1,0,1.0
0,0.223054118,3,0,0.315812967,8960.0,8,0,2,0,0.0
0,1.011848504,5,0,0.223190933,5734.0,4,1,0,0,1.0
0,0.9999998999999999,6,0,0.322755418,3875.0,4,0,1,0,0.0
1,1.041545707,4,1,0.11935208900000001,9383.0,7,0,0,0,0.0
0,0.056897155,5,1,0.216692023,4600.0,12,0,1,0,0.0
0,0.024548773,3,0,0.432639491,6917.0,4,0,1,0,1.0
0,0.0,3,0,0.0,5833.0,6,0,0,0,0.0
0,0.164885944,5,0,0.388922216,5000.0,15,0,1,0,3.0
0,0.009149249,6,0,0.321908026,3500.0,7,0,2,0,0.0
0,0.021147226,6,0,0.178164367,5000.0,8,0,1,0,0.0
0,0.0,4,0,0.669195153,10150.0,12,0,4,0,2.0
0,0.302767899,4,0,0.663239075,3500.0,6,0,1,0,2.0
0,0.855221012,6,0,1.004373633,3200.0,10,0,0,0,0.0
0,0.020300568999999997,6,1,0.435828499,21200.0,22,0,5,0,1.0
1,0.9905741220000001,3,2,0.195837598,2930.0,6,0,0,0,4.0
0,0.102328415,6,0,0.355293856,9000.0,17,0,2,0,1.0
0,0.187508116,5,0,0.466074826,3153.0,5,0,0,1,0.0
0,0.7807360999999999,4,5,0.411117776,5000.0,7,0,2,1,1.0
0,0.038287003,5,0,0.143480429,8021.0,13,0,0,0,0.0
0,0.64593232,4,0,0.861223518,4200.0,7,0,2,0,2.0
0,0.69433066,5,0,0.36343230299999996,9800.0,11,0,1,0,0.0
0,0.085254096,7,4,0.514801999,2600.0,5,0,1,0,1.0
0,0.013655023999999998,7,0,0.082608696,10119.0,14,0,1,0,0.0
0,0.738417439,4,0,0.2920511,2817.0,4,0,1,0,1.0
1,0.8938481770000001,5,3,0.466596436,11390.0,11,0,2,1,0.0
0,0.044597027000000004,7,1,0.029998605,21500.0,5,0,0,0,1.0
0,0.180104655,3,0,0.076153974,6000.0,4,0,0,0,0.0
0,0.057325109000000006,5,0,0.20007441199999998,10750.0,3,0,1,0,0.0
0,0.398589065,5,1,0.020811655,960.0,2,0,0,0,1.0
0,0.015592644,8,0,0.004332611,6000.0,9,0,0,0,1.0
0,0.10319656,7,0,0.287428143,4000.0,5,0,1,0,0.0
0,0.677122813,2,0,0.314946619,2247.0,4,0,0,0,3.0
0,0.0,4,2,0.0,7446.0,1,0,0,0,0.0
0,0.109580771,7,0,0.34754522,3869.0,9,0,1,0,1.0
0,0.66001283,4,2,0.113179449,6714.0,11,1,0,1,0.0
0,0.45203065299999995,4,0,0.309939557,5955.0,8,0,0,0,2.0
0,0.7288958720000001,3,0,0.198950262,4000.0,4,0,0,0,0.0
0,0.0,7,0,0.0,5168.0,2,0,0,0,0.0
0,0.0,2,0,5.0,0.0,4,0,0,0,0.0
0,0.0312491,7,0,0.116655557,10500.0,21,0,1,0,0.0
0,0.057147143,5,0,0.005513216,6166.0,3,0,0,0,0.0
0,0.050569768,3,1,0.224602203,6535.0,11,0,1,0,2.0
0,0.021060691,6,0,0.340661599,14600.0,20,0,3,0,0.0
0,0.09959736300000001,3,0,0.387302735,8300.0,9,0,2,0,0.0
0,0.553630913,2,0,0.025806452,929.0,2,0,0,0,0.0
0,0.030905283999999998,8,0,0.149570086,5000.0,9,0,1,0,1.0
0,0.19638640899999998,5,0,0.655641874,13000.0,12,0,2,0,1.0
0,0.174045085,3,0,0.575276439,3526.0,6,0,1,0,0.0
0,0.67402481,4,0,0.270699749,7173.0,7,0,1,0,3.0
0,0.42441423100000003,6,0,0.298805424,18583.0,9,0,4,0,0.0
0,0.179772873,6,0,0.76359559,5350.0,8,0,2,0,0.0
0,0.19995604600000003,2,0,0.19046058,6100.0,10,0,0,0,1.0
0,0.17225110100000002,4,0,0.332066793,10000.0,9,0,1,0,1.0
0,0.942531378,5,0,0.25362439600000003,6000.0,16,0,0,0,0.0
0,0.275429943,4,0,0.5264906770000001,5416.0,5,0,1,0,0.0
1,0.181381862,3,0,0.653869226,3333.0,7,0,1,0,1.0
0,0.0,4,0,0.190867681,9000.0,10,0,2,0,0.0
0,0.225731189,3,0,0.631911311,7125.0,8,0,1,0,0.0
0,0.237261926,7,0,0.482687693,5833.0,8,0,1,0,0.0
0,0.013491174,7,0,0.064945878,1200.0,9,0,0,0,0.0
0,0.117516219,5,0,0.113954418,2500.0,16,0,0,0,0.0
0,0.02520966,5,1,0.215280215,8546.0,14,0,2,0,1.0
0,0.048772665,6,0,0.007999158000000001,9500.0,6,0,0,0,0.0
0,0.016426767,4,0,2.160593792,740.0,15,0,2,0,2.0
0,0.058360984000000005,4,0,1.378069353,5334.0,6,0,5,0,0.0
0,0.585518335,5,0,0.261797342,8200.0,10,0,1,0,0.0
0,0.011509817,3,1,0.18937589300000002,4197.0,6,0,0,1,0.0
0,0.718037595,2,0,0.18378119,2083.0,3,0,0,0,0.0
0,0.006947186,6,0,0.052723438,13750.0,16,0,1,0,0.0
0,0.263855441,5,0,0.514612452,2360.0,13,0,1,0,3.0
0,0.024772087999999998,8,2,0.052836485,1797.0,11,0,0,1,0.0
0,0.299281067,7,0,1436.0,0.0,13,0,1,0,0.0
0,0.00049995,4,0,0.6685865129999999,8333.0,5,0,2,0,0.0
0,0.11425397,6,0,1.167466575,5833.0,10,0,1,0,0.0
0,0.035008788,6,0,0.507097792,1267.0,29,0,0,0,0.0
0,0.499271491,4,0,0.297646824,15000.0,20,0,1,0,0.0
0,0.061510913,6,0,0.22343616100000002,9335.0,10,0,1,0,0.0
0,0.42186452,3,0,0.034866533,11500.0,6,0,0,0,1.0
0,0.171199183,6,0,0.596070196,6666.0,18,0,2,0,1.0
0,0.105554699,5,0,0.434163167,6667.0,23,0,2,0,1.0
0,0.002225725,4,0,0.00139972,5000.0,15,0,0,0,0.0
0,0.41051278399999996,5,0,0.041986005,3000.0,6,0,0,0,0.0
0,0.426395939,4,0,0.663855045,3200.0,8,0,2,0,0.0
0,0.502813651,8,0,0.036585366,10167.0,3,0,0,0,0.0
0,0.0,6,0,0.470382895,9166.0,6,0,2,0,0.0
0,0.015841961,8,0,0.002666222,6000.0,5,0,0,0,0.0
0,0.206193127,6,0,0.890722091,4666.0,8,0,2,0,2.0
0,0.010143838,7,0,0.004917872,10166.0,8,0,0,0,0.0
0,0.681263747,3,0,0.137018524,3400.0,3,0,0,0,0.0
0,0.85534137,3,0,0.8222651529999999,4140.0,8,0,1,0,0.0
0,1.071646418,4,0,0.048222589,13333.0,6,0,0,0,2.0
0,0.14769496199999999,5,0,0.14532767,3295.0,7,0,0,0,3.0
0,0.009297838000000001,2,0,0.082986169,6000.0,4,0,0,0,0.0
0,0.895863053,5,1,0.003086039,8100.0,2,0,0,0,0.0
0,0.33102696600000003,3,0,0.138877295,9583.0,7,0,0,0,0.0
0,0.056631445999999995,5,0,0.15161696800000002,4761.0,3,0,1,0,0.0
0,0.015282054,7,0,0.24450366399999998,1500.0,6,0,0,0,0.0
0,0.18142338800000002,6,0,0.032192131,5870.0,2,0,0,0,0.0
0,0.971669618,2,2,0.26821765,5200.0,7,0,0,0,1.0
1,0.246424187,5,1,0.588601267,9000.0,17,0,3,1,1.0
0,0.033265759,7,0,0.129720479,8764.0,10,0,1,0,0.0
0,0.054133574000000004,5,0,0.34451727600000004,9000.0,10,0,2,0,1.0
0,0.311172207,5,0,0.21444746399999998,4415.0,4,0,2,0,0.0
0,0.275789035,4,2,0.316668333,10000.0,8,0,2,0,0.0
0,0.5127567710000001,3,0,0.40906729,7697.0,7,0,2,0,3.0
0,0.017749113,4,0,0.659456371,12250.0,10,1,4,0,0.0
0,0.446755324,3,0,354.0,1.0,4,0,0,0,3.0
0,0.9999998999999999,2,1,411.0,0.0,1,0,0,1,0.0
0,0.586226267,2,0,0.5888108910000001,4700.0,9,0,2,0,1.0
0,0.9999998999999999,3,4,435.0,0.0,4,0,0,0,2.0
0,1.08946424,3,1,63.5,1.0,2,0,0,1,0.0
0,0.053880767999999996,4,0,0.245157259,4800.0,7,0,1,0,1.0
0,0.170165967,4,0,0.005084401,4916.0,2,0,0,0,0.0
0,0.13291791,3,0,0.200535136,7100.0,22,0,0,0,2.0
0,0.00471574,2,0,0.002888247,4500.0,12,0,0,0,0.0
0,0.9999998999999999,3,0,0.339924461,4500.0,3,0,1,0,0.0
0,0.0,6,0,0.26431557899999997,5500.0,5,0,1,0,0.0
0,0.386507179,3,0,0.364940239,10039.0,5,0,2,0,2.0
0,0.007368245,3,0,0.093490651,10000.0,8,0,0,0,1.0
0,0.118647041,5,0,0.017044975,11850.0,5,0,0,0,0.0
0,0.159059507,4,0,0.430329129,3250.0,14,0,0,0,0.0
0,0.264462006,4,0,0.8995048059999999,3432.0,13,0,3,0,0.0
0,0.036624252999999996,8,0,0.854267311,2483.0,11,0,1,0,0.0
0,0.0,5,0,0.32260228,8945.0,9,0,1,0,3.0
0,0.0,4,0,0.0,6749.0,2,0,0,0,4.0
0,0.08902048300000001,5,0,0.16910688100000001,6829.0,3,0,1,0,3.0
0,0.074183976,4,0,0.534476959,2972.0,5,0,2,0,4.0
0,0.715663562,3,1,0.193508691,6500.0,9,0,0,0,0.0
0,0.032095328,7,1,0.32780365899999997,8800.0,12,0,2,0,1.0
0,0.9999998999999999,3,1,0.6722212959999999,6000.0,5,0,2,0,2.0
0,0.921868207,3,0,0.524674059,8206.0,9,0,2,0,2.0
0,0.182736455,3,0,0.198098257,4416.0,6,0,0,0,1.0
0,0.28277449,4,1,0.24937506199999998,10000.0,12,0,1,0,0.0
0,0.9999998999999999,3,1,0.162726008,2875.0,5,0,0,1,0.0
0,0.892861275,7,0,0.44863731700000004,6200.0,9,0,2,0,0.0
0,0.425249169,3,1,0.273418735,2497.0,4,1,0,1,2.0
0,0.9848030390000001,4,0,0.090694935,3395.0,6,0,0,0,0.0
0,0.566539055,2,0,0.580916031,1309.0,6,0,0,0,0.0
0,0.69581862,4,0,0.370772176,4700.0,6,0,1,0,0.0
0,0.7484197220000001,4,1,0.374040475,2865.0,7,0,0,0,0.0
0,0.0,5,0,0.269655621,6155.0,8,0,2,0,0.0
0,0.058420017000000005,6,0,0.209538979,11300.0,21,0,1,0,0.0
0,0.0,6,0,0.22689340300000002,6350.0,4,0,2,0,0.0
0,0.500632258,5,0,0.48859259299999996,3374.0,8,0,1,0,3.0
0,0.13615655699999998,6,0,0.153053376,6500.0,7,0,1,0,0.0
0,0.900455505,2,0,0.9281364190000001,820.0,3,0,0,0,0.0
0,0.041105182999999997,6,0,0.165512998,6500.0,20,0,1,0,1.0
0,0.000166639,5,0,0.0,7500.0,6,0,0,0,0.0
0,0.066050432,4,0,0.9148569459999999,2900.0,23,0,3,0,2.0
0,0.311537692,2,0,25.0,1.0,5,0,0,0,0.0
0,0.03107624,6,0,0.00999762,4200.0,2,0,0,0,1.0
0,0.13796987900000002,4,0,0.384846663,3325.0,16,0,2,0,0.0
0,0.032065598,6,1,0.17554635100000002,7000.0,8,1,1,0,0.0
0,0.006380649,6,0,0.001212121,3299.0,2,0,0,0,0.0
0,0.8696596670000001,4,0,0.8846030220000001,3110.0,6,0,1,0,3.0
0,0.383701078,4,0,0.053883104,33516.0,14,0,1,0,2.0
0,0.9999998999999999,5,2,0.072349382,3800.0,4,1,0,2,3.0
0,0.317351718,5,0,0.8615384620000001,2339.0,6,0,2,0,1.0
0,0.451092734,4,0,0.448629162,10540.0,8,0,2,0,2.0
0,0.36989286,5,0,0.413185323,11800.0,17,0,1,0,2.0
0,0.011694336999999999,5,0,0.010799712,37500.0,48,0,0,0,0.0
0,0.172614212,5,0,0.208714872,9500.0,2,0,1,0,2.0
0,0.19583109,8,0,0.026564137999999998,2860.0,7,0,0,0,0.0
0,0.00706311,6,0,0.155518395,7175.0,5,0,1,0,0.0
0,0.028732042000000003,2,0,0.19039145899999999,2247.0,4,0,0,0,1.0
0,0.0,5,0,0.0,1000.0,2,0,0,0,0.0
0,0.548942943,2,0,0.17413039,4800.0,9,0,0,0,0.0
0,0.647713905,6,0,0.19027157100000003,5817.0,3,0,1,0,0.0
0,0.9999998999999999,3,1,2.169811321,900.0,6,0,2,1,2.0
0,0.031461335,2,0,0.007821229,894.0,2,0,0,0,0.0
0,0.0,6,0,0.106835443,3949.0,3,0,0,0,1.0
0,0.209953463,5,0,0.304677623,8700.0,12,0,2,0,0.0
0,0.03322036,6,0,0.038262371,3475.0,5,0,0,0,1.0
